agent_id,from_zone_id,to_zone_id,from_origin__node_id,to_destination_node_id,departure_time,demand_type,pricing_type,information_type,value_of_time,vehicle_type,vehicle_age,number_of_nodes
446,3,4,3,4,5.63,1,1,1,10.00,1,5,3,
447,2,1,2,1,5.63,1,1,1,60.00,1,0,3,
448,1,3,1,3,5.67,1,1,1,1.00,1,0,3,
449,4,1,4,1,5.67,1,1,1,5.00,2,0,3,
450,2,4,2,4,5.67,1,1,1,40.00,1,0,3,
451,3,2,3,2,5.67,1,1,1,10.00,2,0,3,
452,1,2,1,2,5.69,1,1,1,1.00,2,0,3,
453,2,1,2,1,5.69,1,1,1,30.00,1,0,3,
454,3,4,3,4,5.69,1,1,1,30.00,1,0,3,
455,4,3,4,3,5.69,1,1,1,10.00,1,0,3,
456,1,2,1,2,5.75,1,1,1,30.00,2,0,3,
457,2,1,2,1,5.75,1,1,1,10.00,1,0,3,
458,4,3,4,3,5.75,1,1,1,5.00,1,0,3,
459,3,4,3,4,5.75,1,1,1,30.00,2,0,3,
460,1,2,1,2,5.81,1,1,1,10.00,1,0,3,
461,2,1,2,1,5.81,1,1,1,10.00,1,0,3,
462,4,3,4,3,5.81,1,1,1,10.00,2,0,3,
463,3,4,3,4,5.81,1,1,1,30.00,1,0,3,
464,1,2,1,2,5.87,1,1,1,5.00,1,0,3,
465,3,4,3,4,5.87,1,1,1,10.00,2,0,3,
466,2,1,2,1,5.87,1,1,1,15.00,1,0,3,
467,4,3,4,3,5.87,1,1,1,30.00,1,0,3,
468,1,2,1,2,5.93,1,1,1,5.00,1,0,3,
469,2,1,2,1,5.93,1,1,1,5.00,1,0,3,
470,4,3,4,3,5.93,1,1,1,15.00,1,0,3,
471,3,4,3,4,5.93,1,1,1,30.00,1,0,3,
472,2,4,2,4,5.97,1,1,1,1.00,2,0,3,
473,3,2,3,2,5.97,1,1,1,30.00,1,0,3,
474,1,3,1,3,5.97,1,1,1,10.00,1,0,3,
475,4,1,4,1,5.97,1,1,1,10.00,1,0,3,
476,2,1,2,1,5.99,1,1,1,10.00,2,0,3,
477,4,3,4,3,5.99,1,1,1,20.00,1,0,3,
478,3,4,3,4,5.99,1,1,1,20.00,1,0,3,
479,1,2,1,2,5.99,1,1,1,20.00,2,0,3,
480,2,1,2,1,6.05,1,1,1,20.00,1,0,3,
481,1,2,1,2,6.05,1,1,1,10.00,1,0,3,
482,3,4,3,4,6.05,1,1,1,5.00,2,0,3,
483,4,3,4,3,6.05,1,1,1,5.00,1,0,3,
484,2,1,2,1,6.11,1,1,1,1.00,1,0,3,
485,3,4,3,4,6.11,1,1,1,30.00,1,0,3,
486,1,2,1,2,6.11,1,1,1,10.00,1,0,3,
487,4,3,4,3,6.11,1,1,1,5.00,1,0,3,
488,1,2,1,2,6.17,1,1,1,5.00,1,0,3,
489,3,4,3,4,6.17,1,1,1,5.00,2,0,3,
490,2,1,2,1,6.17,1,1,1,10.00,2,0,3,
491,4,3,4,3,6.17,1,1,1,10.00,1,0,3,
492,1,2,1,2,6.23,1,1,1,15.00,2,0,3,
493,4,3,4,3,6.23,1,1,1,10.00,1,0,3,
494,2,1,2,1,6.23,1,1,1,10.00,1,0,3,
495,3,4,3,4,6.23,1,1,1,20.00,2,0,3,
496,3,2,3,2,6.27,1,1,1,30.00,2,0,3,
497,4,1,4,1,6.27,1,1,1,10.00,1,0,3,
498,2,4,2,4,6.27,1,1,1,15.00,1,0,3,
499,1,3,1,3,6.27,1,1,1,1.00,1,0,3,
500,4,3,4,3,6.29,1,1,1,30.00,2,0,3,
501,1,2,1,2,6.29,1,1,1,20.00,1,0,3,
502,3,4,3,4,6.29,1,1,1,15.00,1,0,3,
503,2,1,2,1,6.29,1,1,1,10.00,1,0,3,
504,1,2,1,2,6.35,1,1,1,30.00,1,0,3,
505,4,3,4,3,6.35,1,1,1,30.00,1,0,3,
506,3,4,3,4,6.35,1,1,1,10.00,1,0,3,
507,2,1,2,1,6.35,1,1,1,20.00,1,0,3,
508,1,2,1,2,6.41,1,1,1,5.00,2,0,3,
509,4,3,4,3,6.41,1,1,1,15.00,1,0,3,
510,3,4,3,4,6.41,1,1,1,30.00,1,0,3,
511,2,1,2,1,6.41,1,1,1,10.00,1,0,3,
512,2,1,2,1,6.47,1,1,1,20.00,2,0,3,
513,1,2,1,2,6.47,1,1,1,5.00,1,0,3,
514,4,3,4,3,6.47,1,1,1,1.00,1,0,3,
515,3,4,3,4,6.47,1,1,1,10.00,1,0,3,
516,1,2,1,2,6.53,1,1,1,10.00,1,0,3,
517,3,4,3,4,6.53,1,1,1,10.00,1,0,3,
518,2,1,2,1,6.53,1,1,1,1.00,1,0,3,
519,4,3,4,3,6.53,1,1,1,15.00,2,0,3,
520,2,4,2,4,6.57,1,1,1,60.00,1,0,3,
521,4,1,4,1,6.57,1,1,1,30.00,1,0,3,
522,1,3,1,3,6.57,1,1,1,10.00,1,0,3,
523,3,2,3,2,6.57,1,1,1,5.00,1,0,3,
524,1,2,1,2,6.59,1,1,1,40.00,1,0,3,
525,4,3,4,3,6.59,1,1,1,30.00,1,0,3,
526,3,4,3,4,6.59,1,1,1,60.00,1,0,3,
527,2,1,2,1,6.59,1,1,1,15.00,1,0,3,
528,2,1,2,1,6.65,1,1,1,5.00,1,0,3,
529,1,2,1,2,6.65,1,1,1,40.00,2,0,3,
530,3,4,3,4,6.65,1,1,1,5.00,1,0,3,
531,4,3,4,3,6.65,1,1,1,30.00,1,0,3,
532,3,4,3,4,6.71,1,1,1,5.00,1,0,3,
533,2,1,2,1,6.71,1,1,1,20.00,1,0,3,
534,4,3,4,3,6.71,1,1,1,1.00,1,0,3,
535,1,2,1,2,6.71,1,1,1,10.00,1,0,3,
536,2,1,2,1,6.77,1,1,1,30.00,1,0,3,
537,3,4,3,4,6.77,1,1,1,10.00,1,0,3,
538,1,2,1,2,6.77,1,1,1,10.00,1,0,3,
539,4,3,4,3,6.77,1,1,1,20.00,1,0,3,
540,4,3,4,3,6.83,1,1,1,40.00,1,0,3,
541,1,2,1,2,6.83,1,1,1,20.00,1,0,3,
542,3,4,3,4,6.83,1,1,1,20.00,1,0,3,
543,2,1,2,1,6.83,1,1,1,15.00,1,0,3,
544,2,4,2,4,6.87,1,1,1,60.00,1,0,3,
545,4,1,4,1,6.87,1,1,1,20.00,1,0,3,
546,3,2,3,2,6.87,1,1,1,20.00,1,0,3,
547,1,3,1,3,6.87,1,1,1,20.00,1,5,3,
548,3,4,3,4,6.89,1,1,1,15.00,1,0,3,
549,4,3,4,3,6.89,1,1,1,5.00,1,0,3,
550,1,2,1,2,6.89,1,1,1,30.00,1,0,3,
551,2,1,2,1,6.89,1,1,1,10.00,1,0,3,
552,2,1,2,1,6.95,1,1,1,10.00,1,0,3,
553,1,2,1,2,6.95,1,1,1,10.00,1,0,3,
554,3,4,3,4,6.95,1,1,1,10.00,1,0,3,
555,4,3,4,3,6.95,1,1,1,5.00,1,0,3,
556,4,3,4,3,7.01,1,1,1,5.00,1,0,3,
557,2,1,2,1,7.01,1,1,1,5.00,1,0,3,
558,1,2,1,2,7.01,1,1,1,10.00,1,0,3,
559,3,4,3,4,7.01,1,1,1,15.00,1,0,3,
560,1,2,1,2,7.07,1,1,1,10.00,1,0,3,
561,2,1,2,1,7.07,1,1,1,30.00,1,0,3,
562,3,4,3,4,7.07,1,1,1,20.00,2,0,3,
563,4,3,4,3,7.07,1,1,1,10.00,1,0,3,
564,3,4,3,4,7.13,1,1,1,30.00,1,0,3,
565,2,1,2,1,7.13,1,1,1,1.00,1,0,3,
566,1,2,1,2,7.13,1,1,1,10.00,1,0,3,
567,4,3,4,3,7.13,1,1,1,5.00,2,0,3,
568,3,2,3,2,7.16,1,1,1,10.00,2,0,3,
569,4,1,4,1,7.16,1,1,1,20.00,1,0,3,
570,2,4,2,4,7.16,1,1,1,1.00,1,0,3,
571,1,3,1,3,7.16,1,1,1,60.00,1,0,3,
572,2,1,2,1,7.19,1,1,1,15.00,1,0,3,
573,4,3,4,3,7.19,1,1,1,10.00,2,0,3,
574,3,4,3,4,7.19,1,1,1,30.00,1,0,3,
575,1,2,1,2,7.19,1,1,1,30.00,1,0,3,
576,1,2,1,2,7.25,1,1,1,10.00,2,0,3,
577,3,4,3,4,7.25,1,1,1,20.00,1,0,3,
578,4,3,4,3,7.25,1,1,1,30.00,2,0,3,
579,2,1,2,1,7.25,1,1,1,20.00,1,0,3,
580,1,2,1,2,7.31,1,1,1,15.00,1,0,3,
581,3,4,3,4,7.31,1,1,1,10.00,1,0,3,
582,4,3,4,3,7.31,1,1,1,20.00,1,0,3,
583,2,1,2,1,7.31,1,1,1,5.00,1,0,3,
584,1,2,1,2,7.37,1,1,1,30.00,1,0,3,
585,3,4,3,4,7.37,1,1,1,10.00,1,0,3,
586,4,3,4,3,7.37,1,1,1,40.00,1,0,3,
587,2,1,2,1,7.37,1,1,1,10.00,2,0,3,
588,1,2,1,2,7.43,1,1,1,20.00,1,0,3,
589,3,4,3,4,7.43,1,1,1,30.00,1,0,3,
590,2,1,2,1,7.43,1,1,1,10.00,1,0,3,
591,4,3,4,3,7.43,1,1,1,10.00,2,0,3,
592,2,4,2,4,7.46,1,1,1,5.00,2,0,3,
593,3,2,3,2,7.46,1,1,1,10.00,1,0,3,
594,4,1,4,1,7.46,1,1,1,30.00,1,0,3,
595,1,3,1,3,7.46,1,1,1,30.00,1,0,3,
596,1,2,1,2,7.49,1,1,1,30.00,1,0,3,
597,3,4,3,4,7.49,1,1,1,10.00,1,0,3,
598,4,3,4,3,7.49,1,1,1,1.00,1,0,3,
599,2,1,2,1,7.49,1,1,1,10.00,1,0,3,
600,1,2,1,2,7.55,1,1,1,30.00,1,0,3,
601,4,3,4,3,7.55,1,1,1,15.00,1,0,3,
602,3,4,3,4,7.55,1,1,1,5.00,1,0,3,
603,2,1,2,1,7.55,1,1,1,1.00,1,0,3,
604,1,2,1,2,7.61,1,1,1,30.00,1,5,3,
605,4,3,4,3,7.61,1,1,1,30.00,1,0,3,
606,3,4,3,4,7.61,1,1,1,30.00,1,5,3,
607,2,1,2,1,7.61,1,1,1,10.00,1,0,3,
608,4,3,4,3,7.67,1,1,1,20.00,2,0,3,
609,3,4,3,4,7.67,1,1,1,10.00,1,0,3,
610,1,2,1,2,7.67,1,1,1,20.00,2,0,3,
611,2,1,2,1,7.67,1,1,1,1.00,2,0,3,
612,1,2,1,2,7.73,1,1,1,30.00,1,0,3,
613,4,3,4,3,7.73,1,1,1,10.00,1,0,3,
614,3,4,3,4,7.73,1,1,1,10.00,1,0,3,
615,2,1,2,1,7.73,1,1,1,10.00,1,0,3,
616,4,1,4,1,7.76,1,1,1,10.00,2,0,3,
617,1,3,1,3,7.76,1,1,1,15.00,1,0,3,
618,2,4,2,4,7.76,1,1,1,1.00,2,0,3,
619,3,2,3,2,7.76,1,1,1,1.00,1,0,3,
620,1,2,1,2,7.79,1,1,1,60.00,1,0,3,
621,4,3,4,3,7.79,1,1,1,20.00,1,0,3,
622,3,4,3,4,7.79,1,1,1,1.00,1,0,3,
623,2,1,2,1,7.79,1,1,1,10.00,1,0,3,
624,1,2,1,2,7.85,1,1,1,1.00,1,0,3,
625,4,3,4,3,7.85,1,1,1,30.00,1,0,3,
626,2,1,2,1,7.85,1,1,1,30.00,1,0,3,
627,3,4,3,4,7.85,1,1,1,30.00,1,0,3,
628,2,1,2,1,7.91,1,1,1,10.00,1,0,3,
629,3,4,3,4,7.91,1,1,1,10.00,1,0,3,
630,1,2,1,2,7.91,1,1,1,1.00,1,0,3,
631,4,3,4,3,7.91,1,1,1,10.00,1,0,3,
632,2,1,2,1,7.97,1,1,1,40.00,1,0,3,
633,1,2,1,2,7.97,1,1,1,20.00,2,0,3,
634,4,3,4,3,7.97,1,1,1,20.00,1,0,3,
635,3,4,3,4,7.97,1,1,1,30.00,1,0,3,
636,2,1,2,1,8.03,1,1,1,30.00,1,0,3,
637,1,2,1,2,8.03,1,1,1,10.00,1,0,3,
638,4,3,4,3,8.03,1,1,1,15.00,1,0,3,
639,3,4,3,4,8.03,1,1,1,20.00,1,0,3,
640,1,3,1,3,8.06,1,1,1,5.00,2,0,3,
641,4,1,4,1,8.06,1,1,1,5.00,1,0,3,
642,2,4,2,4,8.06,1,1,1,15.00,1,0,3,
643,3,2,3,2,8.06,1,1,1,1.00,2,0,3,
644,2,1,2,1,8.09,1,1,1,10.00,1,0,3,
645,1,2,1,2,8.09,1,1,1,10.00,1,0,3,
646,4,3,4,3,8.09,1,1,1,1.00,2,0,3,
647,3,4,3,4,8.09,1,1,1,30.00,1,0,3,
648,2,1,2,1,8.15,1,1,1,10.00,1,0,3,
649,1,2,1,2,8.15,1,1,1,20.00,2,0,3,
650,4,3,4,3,8.15,1,1,1,5.00,1,0,3,
651,3,4,3,4,8.15,1,1,1,30.00,2,0,3,
652,2,1,2,1,8.21,1,1,1,15.00,2,0,3,
653,1,2,1,2,8.21,1,1,1,15.00,1,0,3,
654,3,4,3,4,8.21,1,1,1,10.00,1,0,3,
655,4,3,4,3,8.21,1,1,1,10.00,1,0,3,
656,2,1,2,1,8.27,1,1,1,15.00,1,0,3,
657,1,2,1,2,8.27,1,1,1,30.00,1,0,3,
658,3,4,3,4,8.27,1,1,1,5.00,1,0,3,
659,4,3,4,3,8.27,1,1,1,10.00,1,0,3,
660,2,1,2,1,8.33,1,1,1,30.00,1,0,3,
661,1,2,1,2,8.33,1,1,1,20.00,1,0,3,
662,4,3,4,3,8.33,1,1,1,5.00,1,0,3,
663,3,4,3,4,8.33,1,1,1,5.00,2,0,3,
664,3,2,3,2,8.36,1,1,1,30.00,2,0,3,
665,2,4,2,4,8.36,1,1,1,30.00,1,0,3,
666,1,3,1,3,8.36,1,1,1,20.00,1,0,3,
667,4,1,4,1,8.36,1,1,1,20.00,1,0,3,
668,1,2,1,2,8.39,1,1,1,30.00,1,0,3,
669,3,4,3,4,8.39,1,1,1,10.00,1,0,3,
670,2,1,2,1,8.39,1,1,1,15.00,2,0,3,
671,4,3,4,3,8.39,1,1,1,30.00,1,0,3,
672,1,2,1,2,8.45,1,1,1,30.00,2,0,3,
673,4,3,4,3,8.45,1,1,1,5.00,2,0,3,
674,2,1,2,1,8.45,1,1,1,5.00,2,0,3,
675,3,4,3,4,8.45,1,1,1,1.00,1,0,3,
676,1,2,1,2,8.51,1,1,1,30.00,1,0,3,
677,2,1,2,1,8.51,1,1,1,15.00,1,0,3,
678,3,4,3,4,8.51,1,1,1,30.00,1,0,3,
679,4,3,4,3,8.51,1,1,1,30.00,1,0,3,
680,1,2,1,2,8.57,1,1,1,30.00,1,0,3,
681,3,4,3,4,8.57,1,1,1,20.00,2,0,3,
682,4,3,4,3,8.57,1,1,1,10.00,1,0,3,
683,2,1,2,1,8.57,1,1,1,10.00,1,0,3,
684,1,2,1,2,8.63,1,1,1,15.00,1,0,3,
685,2,1,2,1,8.63,1,1,1,30.00,1,0,3,
686,3,4,3,4,8.63,1,1,1,1.00,1,0,3,
687,4,3,4,3,8.63,1,1,1,10.00,1,0,3,
688,3,2,3,2,8.66,1,1,1,10.00,1,0,3,
689,4,1,4,1,8.66,1,1,1,10.00,1,0,3,
690,2,4,2,4,8.66,1,1,1,10.00,2,0,3,
691,1,3,1,3,8.66,1,1,1,1.00,1,0,3,
692,1,2,1,2,8.69,1,1,1,20.00,1,0,3,
693,3,4,3,4,8.69,1,1,1,30.00,2,0,3,
694,4,3,4,3,8.69,1,1,1,10.00,1,0,3,
695,2,1,2,1,8.69,1,1,1,1.00,1,0,3,
696,3,4,3,4,8.75,1,1,1,5.00,1,0,3,
697,1,2,1,2,8.75,1,1,1,20.00,2,0,3,
698,2,1,2,1,8.75,1,1,1,10.00,1,0,3,
699,4,3,4,3,8.75,1,1,1,20.00,1,0,3,
700,1,2,1,2,8.81,1,1,1,10.00,1,0,3,
701,2,1,2,1,8.81,1,1,1,5.00,1,0,3,
702,3,4,3,4,8.81,1,1,1,10.00,1,0,3,
703,4,3,4,3,8.81,1,1,1,5.00,1,0,3,
704,1,2,1,2,8.87,1,1,1,10.00,1,0,3,
705,3,4,3,4,8.87,1,1,1,15.00,2,0,3,
706,2,1,2,1,8.87,1,1,1,15.00,1,0,3,
707,4,3,4,3,8.87,1,1,1,10.00,1,0,3,
708,1,2,1,2,8.93,1,1,1,20.00,1,0,3,
709,4,3,4,3,8.93,1,1,1,15.00,1,0,3,
710,2,1,2,1,8.93,1,1,1,30.00,1,0,3,
711,3,4,3,4,8.93,1,1,1,10.00,1,0,3,
712,1,3,1,3,8.96,1,1,1,15.00,1,0,3,
713,4,1,4,1,8.96,1,1,1,5.00,1,0,3,
714,2,4,2,4,8.96,1,1,1,10.00,1,15,3,
715,3,2,3,2,8.96,1,1,1,30.00,1,0,3,
716,3,4,3,4,8.99,1,1,1,10.00,1,0,3,
717,4,3,4,3,8.99,1,1,1,10.00,1,0,3,
718,1,2,1,2,8.99,1,1,1,40.00,2,0,3,
719,2,1,2,1,8.99,1,1,1,5.00,1,0,3,
720,4,3,4,3,9.05,1,1,1,5.00,1,0,3,
721,2,1,2,1,9.05,1,1,1,5.00,2,0,3,
722,1,2,1,2,9.05,1,1,1,15.00,1,15,3,
723,3,4,3,4,9.05,1,1,1,30.00,1,0,3,
724,2,1,2,1,9.11,1,1,1,10.00,1,0,3,
725,1,2,1,2,9.11,1,1,1,10.00,1,0,3,
726,4,3,4,3,9.11,1,1,1,10.00,1,0,3,
727,3,4,3,4,9.11,1,1,1,10.00,1,0,3,
728,4,3,4,3,9.17,1,1,1,20.00,1,0,3,
729,2,1,2,1,9.17,1,1,1,10.00,1,0,3,
730,1,2,1,2,9.17,1,1,1,15.00,1,0,3,
731,3,4,3,4,9.17,1,1,1,30.00,1,0,3,
732,4,3,4,3,9.23,1,1,1,30.00,1,0,3,
733,2,1,2,1,9.23,1,1,1,20.00,1,0,3,
734,1,2,1,2,9.23,1,1,1,60.00,1,0,3,
735,3,4,3,4,9.23,1,1,1,30.00,1,0,3,
736,2,4,2,4,9.25,1,1,1,5.00,1,0,3,
737,1,3,1,3,9.25,1,1,1,15.00,1,0,3,
738,4,1,4,1,9.25,1,1,1,10.00,1,0,3,
739,3,2,3,2,9.25,1,1,1,20.00,1,0,3,
740,1,2,1,2,9.29,1,1,1,30.00,2,0,3,
741,4,3,4,3,9.29,1,1,1,1.00,1,0,3,
742,2,1,2,1,9.29,1,1,1,20.00,1,0,3,
743,3,4,3,4,9.29,1,1,1,10.00,2,0,3,
744,2,1,2,1,9.35,1,1,1,5.00,1,0,3,
745,3,4,3,4,9.35,1,1,1,30.00,2,0,3,
746,1,2,1,2,9.35,1,1,1,30.00,2,0,3,
747,4,3,4,3,9.35,1,1,1,30.00,1,0,3,
748,2,1,2,1,9.41,1,1,1,60.00,2,0,3,
749,4,3,4,3,9.41,1,1,1,10.00,1,0,3,
750,1,2,1,2,9.41,1,1,1,20.00,1,0,3,
751,3,4,3,4,9.41,1,1,1,5.00,2,0,3,
752,4,3,4,3,9.47,1,1,1,20.00,1,0,3,
753,3,4,3,4,9.47,1,1,1,10.00,2,0,3,
754,2,1,2,1,9.47,1,1,1,30.00,1,0,3,
755,1,2,1,2,9.47,1,1,1,20.00,1,0,3,
756,2,1,2,1,9.53,1,1,1,10.00,1,0,3,
757,3,4,3,4,9.53,1,1,1,20.00,1,0,3,
758,4,3,4,3,9.53,1,1,1,30.00,1,0,3,
759,1,2,1,2,9.53,1,1,1,30.00,1,0,3,
760,1,3,1,3,9.55,1,1,1,30.00,1,0,3,
761,2,4,2,4,9.55,1,1,1,15.00,1,0,3,
762,4,1,4,1,9.55,1,1,1,10.00,1,0,3,
763,3,2,3,2,9.55,1,1,1,30.00,2,0,3,
764,2,1,2,1,9.59,1,1,1,30.00,2,0,3,
765,1,2,1,2,9.59,1,1,1,30.00,2,0,3,
766,3,4,3,4,9.59,1,1,1,15.00,2,0,3,
767,4,3,4,3,9.59,1,1,1,5.00,1,0,3,
768,1,2,1,2,9.65,1,1,1,10.00,2,0,3,
769,2,1,2,1,9.65,1,1,1,30.00,1,0,3,
770,4,3,4,3,9.65,1,1,1,5.00,1,0,3,
771,3,4,3,4,9.65,1,1,1,20.00,2,0,3,
772,1,2,1,2,9.71,1,1,1,10.00,1,0,3,
773,2,1,2,1,9.71,1,1,1,1.00,2,0,3,
774,4,3,4,3,9.71,1,1,1,15.00,1,0,3,
775,3,4,3,4,9.71,1,1,1,30.00,1,0,3,
776,2,1,2,1,9.77,1,1,1,20.00,1,0,3,
777,1,2,1,2,9.77,1,1,1,30.00,1,0,3,
778,4,3,4,3,9.77,1,1,1,30.00,2,0,3,
779,3,4,3,4,9.77,1,1,1,15.00,2,0,3,
780,4,3,4,3,9.83,1,1,1,30.00,1,0,3,
781,1,2,1,2,9.83,1,1,1,30.00,1,0,3,
782,2,1,2,1,9.83,1,1,1,20.00,1,0,3,
783,3,4,3,4,9.83,1,1,1,20.00,2,0,3,
784,2,4,2,4,9.85,1,1,1,40.00,1,0,3,
785,3,2,3,2,9.85,1,1,1,15.00,1,0,3,
786,1,3,1,3,9.85,1,1,1,10.00,1,0,3,
787,4,1,4,1,9.85,1,1,1,20.00,2,0,3,
788,4,3,4,3,9.89,1,1,1,15.00,1,0,3,
789,2,1,2,1,9.89,1,1,1,30.00,1,0,3,
790,1,2,1,2,9.89,1,1,1,1.00,1,0,3,
791,3,4,3,4,9.89,1,1,1,10.00,1,0,3,
792,4,3,4,3,9.95,1,1,1,15.00,1,0,3,
793,2,1,2,1,9.95,1,1,1,10.00,1,0,3,
794,1,2,1,2,9.95,1,1,1,15.00,2,0,3,
795,3,4,3,4,9.95,1,1,1,10.00,1,0,3,
796,3,4,3,4,10.01,1,1,1,10.00,1,0,3,
797,2,1,2,1,10.01,1,1,1,10.00,2,0,3,
798,1,2,1,2,10.01,1,1,1,30.00,1,0,3,
799,4,3,4,3,10.01,1,1,1,15.00,1,0,3,
800,3,4,3,4,10.07,1,1,1,10.00,1,0,3,
801,4,3,4,3,10.07,1,1,1,20.00,1,0,3,
802,1,2,1,2,10.07,1,1,1,10.00,1,0,3,
803,2,1,2,1,10.07,1,1,1,10.00,1,0,3,
804,2,1,2,1,10.13,1,1,1,30.00,1,0,3,
805,1,2,1,2,10.13,1,1,1,30.00,2,0,3,
806,4,3,4,3,10.13,1,1,1,1.00,1,0,3,
807,3,4,3,4,10.13,1,1,1,10.00,2,0,3,
808,3,2,3,2,10.15,1,1,1,1.00,1,0,3,
809,2,4,2,4,10.15,1,1,1,15.00,1,0,3,
810,4,1,4,1,10.15,1,1,1,5.00,2,0,3,
811,1,3,1,3,10.15,1,1,1,1.00,2,0,3,
812,2,1,2,1,10.19,1,1,1,30.00,2,0,3,
813,4,3,4,3,10.19,1,1,1,10.00,1,0,3,
814,1,2,1,2,10.19,1,1,1,10.00,1,0,3,
815,3,4,3,4,10.19,1,1,1,15.00,2,0,3,
816,4,3,4,3,10.25,1,1,1,20.00,1,0,3,
817,2,1,2,1,10.25,1,1,1,15.00,1,0,3,
818,1,2,1,2,10.25,1,1,1,1.00,1,0,3,
819,3,4,3,4,10.25,1,1,1,30.00,1,0,3,
820,1,2,1,2,10.31,1,1,1,1.00,1,0,3,
821,3,4,3,4,10.31,1,1,1,5.00,2,0,3,
822,4,3,4,3,10.31,1,1,1,10.00,1,0,3,
823,2,1,2,1,10.31,1,1,1,30.00,1,0,3,
824,4,3,4,3,10.37,1,1,1,5.00,1,0,3,
825,3,4,3,4,10.37,1,1,1,10.00,1,0,3,
826,2,1,2,1,10.37,1,1,1,15.00,1,0,3,
827,1,2,1,2,10.37,1,1,1,20.00,1,0,3,
828,2,1,2,1,10.43,1,1,1,5.00,1,0,3,
829,4,3,4,3,10.43,1,1,1,15.00,2,0,3,
830,3,4,3,4,10.43,1,1,1,60.00,1,0,3,
831,1,2,1,2,10.43,1,1,1,15.00,1,0,3,
832,4,1,4,1,10.45,1,1,1,30.00,1,0,3,
833,2,4,2,4,10.45,1,1,1,20.00,2,0,3,
834,3,2,3,2,10.45,1,1,1,15.00,1,0,3,
835,1,3,1,3,10.45,1,1,1,10.00,1,0,3,
836,2,1,2,1,10.49,1,1,1,20.00,1,0,3,
837,4,3,4,3,10.49,1,1,1,5.00,1,0,3,
838,3,4,3,4,10.49,1,1,1,10.00,1,0,3,
839,1,2,1,2,10.49,1,1,1,10.00,1,0,3,
840,1,2,1,2,10.55,1,1,1,30.00,1,0,3,
841,3,4,3,4,10.55,1,1,1,30.00,1,0,3,
842,2,1,2,1,10.55,1,1,1,10.00,2,0,3,
843,4,3,4,3,10.55,1,1,1,10.00,1,10,3,
844,3,4,3,4,10.61,1,1,1,30.00,1,0,3,
845,1,2,1,2,10.61,1,1,1,20.00,1,0,3,
846,2,1,2,1,10.61,1,1,1,20.00,1,0,3,
847,4,3,4,3,10.61,1,1,1,30.00,2,0,3,
848,2,1,2,1,10.67,1,1,1,10.00,1,0,3,
849,3,4,3,4,10.67,1,1,1,15.00,2,0,3,
850,4,3,4,3,10.67,1,1,1,5.00,1,0,3,
851,1,2,1,2,10.67,1,1,1,20.00,2,0,3,
852,3,4,3,4,10.73,1,1,1,15.00,1,0,3,
853,1,2,1,2,10.73,1,1,1,10.00,2,0,3,
854,4,3,4,3,10.73,1,1,1,1.00,1,0,3,
855,2,1,2,1,10.73,1,1,1,5.00,2,0,3,
856,4,1,4,1,10.75,1,1,1,10.00,2,0,3,
857,1,3,1,3,10.75,1,1,1,15.00,1,0,3,
858,2,4,2,4,10.75,1,1,1,15.00,1,0,3,
859,3,2,3,2,10.75,1,1,1,1.00,1,0,3,
860,1,2,1,2,10.79,1,1,1,20.00,1,0,3,
861,3,4,3,4,10.79,1,1,1,20.00,2,0,3,
862,4,3,4,3,10.79,1,1,1,30.00,1,0,3,
863,2,1,2,1,10.79,1,1,1,10.00,2,0,3,
864,1,2,1,2,10.85,1,1,1,1.00,1,0,3,
865,4,3,4,3,10.85,1,1,1,10.00,1,0,3,
866,3,4,3,4,10.85,1,1,1,20.00,1,0,3,
867,2,1,2,1,10.85,1,1,1,10.00,1,0,3,
868,4,3,4,3,10.91,1,1,1,30.00,1,0,3,
869,3,4,3,4,10.91,1,1,1,20.00,1,0,3,
870,1,2,1,2,10.91,1,1,1,15.00,1,0,3,
871,2,1,2,1,10.91,1,1,1,30.00,1,0,3,
872,4,3,4,3,10.97,1,1,1,15.00,1,0,3,
873,2,1,2,1,10.97,1,1,1,1.00,1,0,3,
874,1,2,1,2,10.97,1,1,1,10.00,1,0,3,
875,3,4,3,4,10.97,1,1,1,15.00,1,0,3,
876,4,3,4,3,11.03,1,1,1,1.00,1,0,3,
877,3,4,3,4,11.03,1,1,1,5.00,1,0,3,
878,2,1,2,1,11.03,1,1,1,5.00,1,0,3,
879,1,2,1,2,11.03,1,1,1,10.00,2,0,3,
880,4,1,4,1,11.04,1,1,1,10.00,1,0,3,
881,2,4,2,4,11.04,1,1,1,30.00,1,0,3,
882,1,3,1,3,11.04,1,1,1,20.00,1,0,3,
883,3,2,3,2,11.04,1,1,1,30.00,1,0,3,
884,3,4,3,4,11.09,1,1,1,10.00,1,0,3,
885,4,3,4,3,11.09,1,1,1,20.00,1,0,3,
886,2,1,2,1,11.09,1,1,1,30.00,2,0,3,
887,1,2,1,2,11.09,1,1,1,10.00,1,0,3,
888,3,4,3,4,11.15,1,1,1,15.00,1,0,3,
889,4,3,4,3,11.15,1,1,1,10.00,2,0,3,
890,2,1,2,1,11.15,1,1,1,30.00,1,0,3,
891,1,2,1,2,11.15,1,1,1,15.00,1,0,3,
892,3,4,3,4,11.21,1,1,1,10.00,1,0,3,
893,4,3,4,3,11.21,1,1,1,30.00,1,0,3,
